IDREGION;CROP_NAME;VARIABLE;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
FRG01;Total wheat;Yield;2018;6.1;NSI;;;Yes;Yes;;Yes;t/ha
FRG01;Total wheat;Yield;2019;7.73;NSI;;;Yes;Yes;;Yes;t/ha
FRG01;Total wheat;Yield;2020;5.49;NSI;;;Yes;Yes;;Yes;t/ha
FRG01;Total wheat;Yield;2021;7.19;NSI;;;Yes;Yes;;Yes;t/ha
FRG01;Total wheat;Yield;2022;7.21;NSI;;;Yes;Yes;;Yes;t/ha
FRG01;Total wheat;Yield;2023;7.09;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2006;7.99;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2007;7.6;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2008;8.5;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2009;9.0;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2010;8.37;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2011;8.2;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2012;8.12;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2013;9.1;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2014;9.29;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2015;9.5;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2016;5.3;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2017;8.4;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2018;8.2;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2019;9.2;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2020;8.4;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2021;8.2;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2022;8.58;NSI;;;Yes;Yes;;Yes;t/ha
FRE21;Total wheat;Yield;2023;8.6;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2006;6.15;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2007;5.65;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2008;6.04;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2009;6.54;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2010;6.41;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2011;5.54;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2012;6.71;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2013;6.36;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2014;6.75;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2015;6.97;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2016;4.02;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2017;6.66;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2018;6.35;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2019;7.04;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2020;5.33;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2021;6.66;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2022;5.78;NSI;;;Yes;Yes;;Yes;t/ha
FRB03;Total wheat;Yield;2023;6.78;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2006;5.35;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2007;4.8;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2008;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2009;4.22;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2010;5.79;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2011;5.77;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2012;6.76;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2013;5.0;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2014;5.19;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2015;5.8;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2016;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2017;6.19;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2018;4.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2019;6.49;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2020;4.7;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2021;5.4;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2022;4.99;NSI;;;Yes;Yes;;Yes;t/ha
FRI15;Total wheat;Yield;2023;4.99;NSI;;;Yes;Yes;;Yes;t/ha
FRF34;Total wheat;Yield;2019;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRF34;Total wheat;Yield;2020;7.0;NSI;;;Yes;Yes;;Yes;t/ha
FRF34;Total wheat;Yield;2021;6.2;NSI;;;Yes;Yes;;Yes;t/ha
FRF34;Total wheat;Yield;2022;6.3;NSI;;;Yes;Yes;;Yes;t/ha
FRF34;Total wheat;Yield;2023;6.3;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2012;2.2;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2013;4.14;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2014;1.77;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2015;3.36;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2016;2.57;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2017;4.37;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2018;3.11;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2019;2.71;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2020;3.45;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2021;3.07;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2022;3.43;NSI;;;Yes;Yes;;Yes;t/ha
FRJ13;Total wheat;Yield;2023;2.25;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2006;6.4;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2007;5.1;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2008;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2009;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2010;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2011;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2012;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2013;5.99;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2014;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2015;6.0;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2016;5.7;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2017;6.49;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2018;5.59;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2019;7.59;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2020;4.9;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2021;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2022;5.6;NSI;;;Yes;Yes;;Yes;t/ha
FRI14;Total wheat;Yield;2023;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2006;7.0;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2007;6.9;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2008;7.1;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2009;7.7;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2010;7.19;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2011;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2012;5.95;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2013;7.37;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2014;7.44;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2015;8.18;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2016;4.85;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2017;6.2;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2018;7.0;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2019;7.3;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2020;7.1;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2021;6.9;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2022;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRF32;Total wheat;Yield;2023;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2006;2.51;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2007;3.22;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2008;3.43;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2009;3.6;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2010;3.7;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2011;3.42;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2012;3.38;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2013;4.2;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2014;3.02;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2015;3.88;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2016;4.4;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2017;4.56;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2018;3.36;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2019;3.79;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2020;4.13;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2021;4.24;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2022;4.03;NSI;;;Yes;Yes;;Yes;t/ha
FRJ12;Total wheat;Yield;2023;3.43;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2012;5.99;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2013;4.99;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2014;5.2;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2015;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2016;5.6;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2017;6.46;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2018;5.0;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2019;7.63;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2020;4.65;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2021;5.55;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2022;4.59;NSI;;;Yes;Yes;;Yes;t/ha
FRI13;Total wheat;Yield;2023;6.32;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2006;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2007;6.1;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2008;6.4;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2009;7.4;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2010;6.52;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2011;6.42;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2012;6.19;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2013;6.81;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2014;5.98;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2015;7.31;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2006;8.19;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2007;7.3;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2008;9.2;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2009;9.3;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2010;8.79;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2011;9.19;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2012;7.9;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2013;8.87;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2014;8.8;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2015;9.89;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2016;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2017;9.19;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2018;8.8;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2019;9.8;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2020;9.09;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2021;8.0;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2022;9.58;NSI;;;Yes;Yes;;Yes;t/ha
FRE12;Total wheat;Yield;2023;9.19;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2006;4.01;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2007;3.73;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2008;4.06;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2009;3.65;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2010;4.35;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2011;4.05;NSI;;;Yes;Yes;;Yes;t/ha
FRI12;Total wheat;Yield;2022;4.8;NSI;;;Yes;Yes;;Yes;t/ha
FRI12;Total wheat;Yield;2023;6.31;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2016;4.43;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2017;6.15;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2018;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2019;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2020;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2021;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2022;6.1;NSI;;;Yes;Yes;;Yes;t/ha
FRF24;Total wheat;Yield;2023;6.2;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2006;8.1;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2007;7.3;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2008;9.3;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2009;9.1;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2010;9.2;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2011;9.29;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2012;8.69;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2013;8.89;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2014;8.29;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2015;9.6;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2016;6.5;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2017;9.49;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2018;8.59;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2019;9.79;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2020;8.39;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2021;7.79;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2022;9.79;NSI;;;Yes;Yes;;Yes;t/ha
FRD22;Total wheat;Yield;2023;8.89;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2012;4.97;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2013;5.13;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2014;4.93;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2015;4.54;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2016;4.69;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2017;4.87;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2018;3.69;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2019;5.28;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2020;4.26;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2021;4.19;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2022;3.72;NSI;;;Yes;Yes;;Yes;t/ha
FRJ11;Total wheat;Yield;2023;4.21;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2006;7.7;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2007;7.6;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2008;9.1;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2009;9.09;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2010;8.39;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2011;7.89;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2012;8.69;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2013;8.59;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2014;8.59;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2015;9.3;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2016;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2017;8.49;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2018;8.2;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2019;8.99;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2020;7.69;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2021;8.18;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2022;8.79;NSI;;;Yes;Yes;;Yes;t/ha
FRD21;Total wheat;Yield;2023;8.79;NSI;;;Yes;Yes;;Yes;t/ha
FRI34;Total wheat;Yield;2022;5.59;NSI;;;Yes;Yes;;Yes;t/ha
FRI34;Total wheat;Yield;2023;6.68;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2006;5.01;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2007;4.4;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2008;4.9;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2009;5.0;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2010;5.69;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2011;3.99;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2012;5.98;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2013;5.49;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2014;5.09;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2015;5.49;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2016;4.9;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2017;5.39;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2018;5.09;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2019;6.6;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2020;4.5;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2021;5.09;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2022;4.4;NSI;;;Yes;Yes;;Yes;t/ha
FRI11;Total wheat;Yield;2023;5.59;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2006;7.9;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2007;7.99;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2008;7.7;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2009;8.9;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2010;8.69;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2011;8.44;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2012;7.95;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2013;8.8;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2014;9.37;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2015;9.59;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2016;5.61;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2017;8.1;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2018;8.2;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2019;8.85;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2020;8.99;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2021;8.19;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2022;8.69;NSI;;;Yes;Yes;;Yes;t/ha
FRF23;Total wheat;Yield;2023;8.49;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2006;6.95;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2007;5.27;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2008;7.14;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2009;7.12;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2010;7.29;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2011;7.24;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2012;6.58;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2013;7.06;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2014;7.08;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2015;7.67;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2016;6.18;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2017;7.49;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2018;6.69;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2019;8.29;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2020;7.27;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2021;6.99;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2022;7.99;NSI;;;Yes;Yes;;Yes;t/ha
FRD12;Total wheat;Yield;2023;7.39;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2006;6.8;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2007;5.5;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2008;7.0;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2009;7.5;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2010;6.7;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2011;7.0;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2012;6.9;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2013;7.5;NSI;;;Yes;Yes;;Yes;t/ha
FRH04;Total wheat;Yield;2014;7.6;NSI;;;Yes;Yes;;Yes;t/ha
